SKU_ID,Supplier_ID,Material_Category,UOM,Unit_Weight_KG,Base_Price_EUR
SKU-2026-00365,SUP-PUN-111,Electronics,EA,12.76,12.5
SKU-2026-00366,SUP-NCR-091,Electronics,EA,7.04,36.05
SKU-2026-00367,SUP-NCR-035,Alum_Casting,EA,1.22,14.86
SKU-2026-00368,SUP-PUN-044,Electronics,EA,1.15,47.03
SKU-2026-00369,SUP-PUN-108,Electronics,EA,9.69,17.07
SKU-2026-00370,SUP-NCR-002,Alum_Casting,EA,8.45,39.59
SKU-2026-00371,SUP-CHE-092,Steel_Forging,EA,5.74,33.39
SKU-2026-00372,SUP-NCR-069,Steel_Forging,EA,8.52,40.12
SKU-2026-00373,SUP-CHE-022,Electronics,EA,16.85,10.66
SKU-2026-00374,SUP-NCR-035,Steel_Forging,EA,6.85,25.84
SKU-2026-00375,SUP-CHE-036,Alum_Casting,KG,8.02,22.04
SKU-2026-00376,SUP-CHE-045,Steel_Forging,EA,3.09,7.84
SKU-2026-00377,SUP-NCR-107,Steel_Forging,EA,3.85,48.81
SKU-2026-00378,SUP-PUN-037,Steel_Forging,EA,2.4,49.68
SKU-2026-00379,SUP-CHE-089,Electronics,EA,3.19,28.67
SKU-2026-00380,SUP-CHE-038,Electronics,EA,4.47,24.92
SKU-2026-00381,SUP-CHE-038,Steel_Forging,EA,3.53,17.59
SKU-2026-00382,SUP-NCR-060,Steel_Forging,KG,11.88,6.56
SKU-2026-00383,SUP-NCR-027,Steel_Forging,EA,2.34,41.16
SKU-2026-00384,SUP-PUN-023,Alum_Casting,EA,4.43,14.32
SKU-2026-00385,SUP-PUN-057,Steel_Forging,EA,4.52,45.23
SKU-2026-00386,SUP-PUN-099,Alum_Casting,EA,11.04,28.08
SKU-2026-00387,SUP-PUN-020,Alum_Casting,EA,8.76,38.84
SKU-2026-00388,SUP-PUN-044,Electronics,EA,3.58,12.16
SKU-2026-00389,SUP-PUN-017,Electronics,EA,2.04,6.67
SKU-2026-00390,SUP-CHE-032,Steel_Forging,EA,1.6,19.23
SKU-2026-00391,SUP-PUN-099,Steel_Forging,EA,3.46,16.99
SKU-2026-00392,SUP-PUN-023,Electronics,EA,1.07,46.12
SKU-2026-00393,SUP-PUN-072,Steel_Forging,EA,5.85,26.81
SKU-2026-00394,SUP-NCR-001,Electronics,EA,8.19,27.05
SKU-2026-00395,SUP-CHE-092,Alum_Casting,EA,17.02,45.16
SKU-2026-00396,SUP-CHE-000,Steel_Forging,EA,2.65,6.52
SKU-2026-00397,SUP-PUN-023,Steel_Forging,KG,2.86,16.99
SKU-2026-00398,SUP-CHE-005,Steel_Forging,EA,1.38,8.49
SKU-2026-00399,SUP-CHE-086,Alum_Casting,EA,1.2,39.75
SKU-2026-00400,SUP-CHE-066,Steel_Forging,EA,3.5,45.15
SKU-2026-00401,SUP-NCR-027,Steel_Forging,EA,6.69,43.35
SKU-2026-00402,SUP-PUN-111,Steel_Forging,EA,11.9,16.76
SKU-2026-00403,SUP-PUN-011,Steel_Forging,EA,4.59,29.61
SKU-2026-00404,SUP-CHE-033,Electronics,EA,4.16,39.84
SKU-2026-00405,SUP-PUN-074,Steel_Forging,EA,10.56,28.86
SKU-2026-00406,SUP-NCR-071,Electronics,EA,2.5,10.1
SKU-2026-00407,SUP-PUN-018,Alum_Casting,KG,12.8,43.43
SKU-2026-00408,SUP-PUN-103,Alum_Casting,EA,6.49,7.4
SKU-2026-00409,SUP-NCR-054,Alum_Casting,KG,7.49,19.35
SKU-2026-00410,SUP-NCR-107,Steel_Forging,EA,3.28,30.13
SKU-2026-00411,SUP-CHE-094,Electronics,EA,4.09,29.52
SKU-2026-00412,SUP-PUN-072,Alum_Casting,EA,0.44,18.42
SKU-2026-00413,SUP-NCR-107,Alum_Casting,EA,0.86,30.13
SKU-2026-00414,SUP-NCR-053,Electronics,EA,3.2,24.05
SKU-2026-00415,SUP-CHE-048,Electronics,EA,4.04,49.85
SKU-2026-00416,SUP-PUN-063,Steel_Forging,EA,0.61,23.63
SKU-2026-00417,SUP-PUN-055,Alum_Casting,EA,8.58,45.44
SKU-2026-00418,SUP-CHE-089,Electronics,EA,7.7,13.07
SKU-2026-00419,SUP-PUN-085,Electronics,KG,6.23,42.44
SKU-2026-00420,SUP-NCR-082,Electronics,EA,3.54,19.69
SKU-2026-00421,SUP-NCR-102,Steel_Forging,EA,0.54,5.95
SKU-2026-00422,SUP-CHE-115,Alum_Casting,EA,8.68,25.66
SKU-2026-00423,SUP-NCR-091,Alum_Casting,EA,7.22,34.14
SKU-2026-00424,SUP-CHE-090,Alum_Casting,EA,5.4,28.79
SKU-2026-00425,SUP-PUN-103,Alum_Casting,EA,5.0,47.6
SKU-2026-00426,SUP-CHE-042,Steel_Forging,EA,3.17,19.83
SKU-2026-00427,SUP-PUN-076,Alum_Casting,EA,10.83,31.01
SKU-2026-00428,SUP-NCR-114,Electronics,KG,2.08,10.96
SKU-2026-00429,SUP-PUN-024,Alum_Casting,EA,4.6,21.01
SKU-2026-00430,SUP-PUN-085,Steel_Forging,EA,6.0,24.56
SKU-2026-00431,SUP-CHE-079,Alum_Casting,EA,3.79,20.59
SKU-2026-00432,SUP-NCR-058,Alum_Casting,EA,4.24,19.1
SKU-2026-00433,SUP-CHE-086,Steel_Forging,EA,4.26,6.18
SKU-2026-00434,SUP-CHE-116,Electronics,KG,4.17,6.88
SKU-2026-00435,SUP-NCR-054,Steel_Forging,EA,4.94,18.45
SKU-2026-00436,SUP-PUN-050,Alum_Casting,EA,3.69,7.26
SKU-2026-00437,SUP-NCR-035,Alum_Casting,EA,2.86,36.12
SKU-2026-00438,SUP-PUN-110,Steel_Forging,EA,2.82,25.04
SKU-2026-00439,SUP-PUN-044,Alum_Casting,KG,7.43,27.65
SKU-2026-00440,SUP-PUN-064,Electronics,EA,7.81,27.22
SKU-2026-00441,SUP-NCR-114,Electronics,EA,4.04,15.18
SKU-2026-00442,SUP-NCR-069,Electronics,KG,1.42,38.24
SKU-2026-00443,SUP-NCR-082,Electronics,EA,6.11,18.61
SKU-2026-00444,SUP-PUN-096,Steel_Forging,EA,7.71,41.52
SKU-2026-00445,SUP-PUN-025,Alum_Casting,EA,5.83,18.3
SKU-2026-00446,SUP-PUN-008,Alum_Casting,EA,5.94,20.97
SKU-2026-00447,SUP-PUN-037,Alum_Casting,EA,3.15,5.93
SKU-2026-00448,SUP-NCR-034,Electronics,EA,7.28,35.78
SKU-2026-00449,SUP-CHE-070,Steel_Forging,EA,4.91,8.72
SKU-2026-00450,SUP-NCR-078,Electronics,EA,7.37,28.58
SKU-2026-00451,SUP-CHE-045,Steel_Forging,KG,2.65,34.47
SKU-2026-00452,SUP-PUN-074,Alum_Casting,EA,10.06,21.51
SKU-2026-00453,SUP-NCR-027,Electronics,EA,7.8,18.92
SKU-2026-00454,SUP-CHE-009,Alum_Casting,EA,6.94,35.48
SKU-2026-00455,SUP-CHE-086,Electronics,EA,1.35,41.01
SKU-2026-00456,SUP-NCR-091,Electronics,EA,6.87,12.41
SKU-2026-00457,SUP-PUN-074,Steel_Forging,EA,2.49,36.23
SKU-2026-00458,SUP-NCR-093,Alum_Casting,EA,2.16,5.61
SKU-2026-00459,SUP-NCR-100,Alum_Casting,EA,2.38,49.04
SKU-2026-00460,SUP-PUN-055,Steel_Forging,KG,4.99,6.83
SKU-2026-00461,SUP-PUN-039,Alum_Casting,EA,6.99,6.64
SKU-2026-00462,SUP-PUN-061,Steel_Forging,EA,13.75,24.38
SKU-2026-00463,SUP-CHE-041,Alum_Casting,EA,5.23,16.07
SKU-2026-00464,SUP-PUN-020,Electronics,EA,7.37,45.13
SKU-2026-00465,SUP-CHE-086,Alum_Casting,EA,3.27,34.25
SKU-2026-00466,SUP-NCR-091,Alum_Casting,EA,9.02,24.57
SKU-2026-00467,SUP-PUN-103,Electronics,EA,4.05,32.53
SKU-2026-00468,SUP-CHE-090,Alum_Casting,EA,5.72,46.0
SKU-2026-00469,SUP-PUN-047,Steel_Forging,EA,2.93,10.85
SKU-2026-00470,SUP-CHE-022,Steel_Forging,EA,4.59,18.31
SKU-2026-00471,SUP-PUN-003,Electronics,KG,5.55,47.8
SKU-2026-00472,SUP-NCR-069,Electronics,KG,2.23,15.78
SKU-2026-00473,SUP-CHE-095,Electronics,EA,9.12,25.34
SKU-2026-00474,SUP-NCR-053,Steel_Forging,EA,5.06,35.47
SKU-2026-00475,SUP-NCR-049,Steel_Forging,EA,4.12,8.2
SKU-2026-00476,SUP-CHE-097,Electronics,EA,5.03,15.44
SKU-2026-00477,SUP-CHE-043,Alum_Casting,EA,3.11,22.12
SKU-2026-00478,SUP-PUN-047,Steel_Forging,EA,6.83,29.68
SKU-2026-00479,SUP-PUN-112,Electronics,EA,2.84,8.87
SKU-2026-00480,SUP-CHE-045,Alum_Casting,EA,6.32,38.23
SKU-2026-00481,SUP-CHE-095,Electronics,KG,1.88,27.47
SKU-2026-00482,SUP-NCR-034,Steel_Forging,EA,14.73,40.3
SKU-2026-00483,SUP-NCR-073,Electronics,EA,0.98,27.75
SKU-2026-00484,SUP-PUN-040,Alum_Casting,EA,5.14,27.68
SKU-2026-00485,SUP-CHE-036,Electronics,EA,3.21,40.41
SKU-2026-00486,SUP-PUN-065,Alum_Casting,EA,6.35,47.37
SKU-2026-00487,SUP-NCR-034,Steel_Forging,KG,1.5,42.07
SKU-2026-00488,SUP-NCR-106,Steel_Forging,EA,12.71,43.31
SKU-2026-00489,SUP-PUN-065,Steel_Forging,KG,1.27,34.87
SKU-2026-00490,SUP-CHE-081,Electronics,KG,7.58,9.73
SKU-2026-00491,SUP-NCR-058,Alum_Casting,KG,2.67,24.48
SKU-2026-00492,SUP-CHE-006,Alum_Casting,EA,1.67,47.97
SKU-2026-00493,SUP-CHE-056,Steel_Forging,EA,5.22,25.77
SKU-2026-00494,SUP-CHE-048,Steel_Forging,KG,10.98,19.83
SKU-2026-00495,SUP-CHE-048,Electronics,KG,1.67,10.4
SKU-2026-00496,SUP-NCR-013,Alum_Casting,EA,1.56,27.64
SKU-2026-00497,SUP-CHE-042,Alum_Casting,EA,6.99,29.14
SKU-2026-00498,SUP-NCR-034,Electronics,EA,6.92,25.29
SKU-2026-00499,SUP-NCR-060,Steel_Forging,KG,3.17,8.37
SKU-2026-00500,SUP-PUN-023,Electronics,KG,9.34,29.96
SKU-2026-00501,SUP-PUN-076,Alum_Casting,EA,4.4,12.91
SKU-2026-00502,SUP-CHE-045,Alum_Casting,EA,11.35,12.35
SKU-2026-00503,SUP-CHE-014,Steel_Forging,EA,2.65,15.51
SKU-2026-00504,SUP-PUN-008,Steel_Forging,EA,1.68,23.12
SKU-2026-00505,SUP-PUN-010,Steel_Forging,KG,2.31,20.49
SKU-2026-00506,SUP-CHE-070,Electronics,EA,4.21,7.25
SKU-2026-00507,SUP-NCR-027,Steel_Forging,KG,6.99,26.86
SKU-2026-00508,SUP-CHE-097,Steel_Forging,EA,1.76,7.24
SKU-2026-00509,SUP-NCR-098,Steel_Forging,EA,7.32,28.12
SKU-2026-00510,SUP-PUN-029,Electronics,KG,6.89,11.09
SKU-2026-00511,SUP-PUN-109,Electronics,EA,5.71,43.7
SKU-2026-00512,SUP-PUN-047,Steel_Forging,KG,7.61,10.04
SKU-2026-00513,SUP-PUN-063,Steel_Forging,EA,2.92,37.03
SKU-2026-00514,SUP-PUN-063,Alum_Casting,EA,0.46,44.96
SKU-2026-00515,SUP-NCR-049,Alum_Casting,EA,3.88,13.88
SKU-2026-00516,SUP-PUN-050,Electronics,KG,6.79,9.88
SKU-2026-00517,SUP-PUN-018,Alum_Casting,EA,3.03,42.93
SKU-2026-00518,SUP-CHE-033,Alum_Casting,EA,4.96,41.2
SKU-2026-00519,SUP-NCR-106,Electronics,EA,5.46,6.63
SKU-2026-00520,SUP-CHE-094,Steel_Forging,EA,4.5,16.84
SKU-2026-00521,SUP-NCR-067,Alum_Casting,EA,7.11,29.59
SKU-2026-00522,SUP-PUN-110,Steel_Forging,KG,1.57,5.53
SKU-2026-00523,SUP-PUN-015,Alum_Casting,EA,4.75,21.24
SKU-2026-00524,SUP-CHE-000,Steel_Forging,EA,3.55,15.44
SKU-2026-00525,SUP-PUN-011,Steel_Forging,KG,5.47,12.03
SKU-2026-00526,SUP-PUN-076,Electronics,EA,5.44,20.45
SKU-2026-00527,SUP-NCR-118,Electronics,EA,2.8,38.95
SKU-2026-00528,SUP-CHE-019,Electronics,EA,4.51,33.39
SKU-2026-00529,SUP-CHE-090,Electronics,EA,2.08,40.12
SKU-2026-00530,SUP-PUN-020,Steel_Forging,EA,9.94,17.25
SKU-2026-00531,SUP-NCR-067,Electronics,EA,3.19,22.56
SKU-2026-00532,SUP-PUN-117,Electronics,KG,3.37,26.81
SKU-2026-00533,SUP-CHE-094,Alum_Casting,EA,2.76,34.97
SKU-2026-00534,SUP-PUN-072,Steel_Forging,EA,8.29,16.52
SKU-2026-00535,SUP-PUN-024,Alum_Casting,KG,2.54,49.42
SKU-2026-00536,SUP-CHE-041,Steel_Forging,EA,1.02,5.74
SKU-2026-00537,SUP-PUN-047,Alum_Casting,EA,3.23,5.28
SKU-2026-00538,SUP-PUN-101,Electronics,EA,9.86,5.02
SKU-2026-00539,SUP-NCR-054,Alum_Casting,EA,2.19,25.35
SKU-2026-00540,SUP-PUN-023,Electronics,KG,5.65,38.95
SKU-2026-00541,SUP-PUN-061,Steel_Forging,KG,10.17,28.05
SKU-2026-00542,SUP-CHE-084,Steel_Forging,EA,2.58,5.23
SKU-2026-00543,SUP-NCR-093,Steel_Forging,EA,7.67,12.03
SKU-2026-00544,SUP-PUN-018,Electronics,KG,1.0,42.04
SKU-2026-00545,SUP-CHE-095,Alum_Casting,EA,3.54,40.51
SKU-2026-00546,SUP-CHE-016,Electronics,KG,0.83,8.49
SKU-2026-00547,SUP-CHE-004,Steel_Forging,EA,6.76,35.42
SKU-2026-00548,SUP-PUN-010,Electronics,EA,4.84,48.03
SKU-2026-00549,SUP-PUN-072,Alum_Casting,KG,6.79,31.86
SKU-2026-00550,SUP-CHE-052,Steel_Forging,EA,1.34,46.73
SKU-2026-00551,SUP-CHE-089,Electronics,EA,3.72,29.13
SKU-2026-00552,SUP-CHE-045,Alum_Casting,EA,11.32,37.45
SKU-2026-00553,SUP-CHE-028,Alum_Casting,EA,3.0,11.28
SKU-2026-00554,SUP-CHE-087,Electronics,EA,4.67,10.29
SKU-2026-00555,SUP-NCR-027,Alum_Casting,EA,7.15,12.57
SKU-2026-00556,SUP-PUN-075,Alum_Casting,EA,2.36,33.01
SKU-2026-00557,SUP-CHE-030,Alum_Casting,EA,1.39,46.53
SKU-2026-00558,SUP-PUN-031,Alum_Casting,EA,4.01,9.93
SKU-2026-00559,SUP-CHE-014,Steel_Forging,EA,2.41,5.32
SKU-2026-00560,SUP-CHE-036,Electronics,EA,9.18,5.47
SKU-2026-00561,SUP-CHE-056,Steel_Forging,KG,3.21,40.0
SKU-2026-00562,SUP-NCR-069,Alum_Casting,EA,3.76,24.77
SKU-2026-00563,SUP-PUN-024,Electronics,EA,5.66,34.86
SKU-2026-00564,SUP-PUN-008,Steel_Forging,KG,5.21,15.55
SKU-2026-00565,SUP-PUN-010,Electronics,EA,4.56,12.68
SKU-2026-00566,SUP-PUN-007,Alum_Casting,EA,0.22,18.23
SKU-2026-00567,SUP-PUN-101,Steel_Forging,EA,8.98,42.68
SKU-2026-00568,SUP-CHE-038,Steel_Forging,EA,0.88,49.36
SKU-2026-00569,SUP-NCR-118,Electronics,EA,2.03,8.62
SKU-2026-00570,SUP-PUN-083,Steel_Forging,EA,3.61,7.5
SKU-2026-00571,SUP-CHE-080,Electronics,KG,9.71,19.11
SKU-2026-00572,SUP-PUN-096,Electronics,EA,14.51,19.79
SKU-2026-00573,SUP-NCR-054,Steel_Forging,EA,6.77,22.68
SKU-2026-00574,SUP-NCR-049,Alum_Casting,EA,2.23,36.1
SKU-2026-00575,SUP-CHE-113,Electronics,KG,4.57,12.15
SKU-2026-00576,SUP-NCR-053,Electronics,EA,2.79,26.96
SKU-2026-00577,SUP-PUN-109,Steel_Forging,KG,0.39,11.01
SKU-2026-00578,SUP-PUN-111,Alum_Casting,EA,2.12,11.89
SKU-2026-00579,SUP-CHE-086,Electronics,EA,4.2,5.85
SKU-2026-00580,SUP-CHE-016,Electronics,KG,3.3,26.07
SKU-2026-00581,SUP-PUN-077,Alum_Casting,EA,8.06,20.2
SKU-2026-00582,SUP-CHE-062,Alum_Casting,EA,2.13,38.72
SKU-2026-00583,SUP-CHE-052,Steel_Forging,EA,3.07,26.32
SKU-2026-00584,SUP-CHE-014,Steel_Forging,EA,4.04,31.33
SKU-2026-00585,SUP-CHE-119,Alum_Casting,EA,6.06,38.67
SKU-2026-00586,SUP-CHE-026,Electronics,EA,2.7,8.09
SKU-2026-00587,SUP-PUN-031,Alum_Casting,EA,4.49,24.47
SKU-2026-00588,SUP-CHE-026,Steel_Forging,EA,3.44,23.82
SKU-2026-00589,SUP-CHE-088,Alum_Casting,EA,7.3,36.02
SKU-2026-00590,SUP-PUN-031,Alum_Casting,EA,3.63,26.28
SKU-2026-00591,SUP-PUN-025,Steel_Forging,EA,5.81,30.08
SKU-2026-00592,SUP-NCR-027,Electronics,EA,2.14,22.34
SKU-2026-00593,SUP-NCR-071,Electronics,EA,2.0,18.3
SKU-2026-00594,SUP-PUN-117,Electronics,EA,1.76,49.48
SKU-2026-00595,SUP-NCR-091,Steel_Forging,EA,6.73,47.27
SKU-2026-00596,SUP-PUN-063,Alum_Casting,EA,4.09,10.14
SKU-2026-00597,SUP-CHE-004,Steel_Forging,KG,0.59,42.79
SKU-2026-00598,SUP-CHE-116,Alum_Casting,EA,3.71,26.71
SKU-2026-00599,SUP-NCR-046,Steel_Forging,EA,1.27,16.19
SKU-2026-00600,SUP-NCR-118,Alum_Casting,EA,10.4,8.41
SKU-2026-00601,SUP-PUN-077,Steel_Forging,EA,0.67,44.75
SKU-2026-00602,SUP-NCR-027,Electronics,EA,2.77,13.41
SKU-2026-00603,SUP-CHE-038,Steel_Forging,EA,3.18,36.26
SKU-2026-00604,SUP-CHE-038,Alum_Casting,EA,4.86,39.35
SKU-2026-00605,SUP-NCR-100,Steel_Forging,KG,6.67,45.33
SKU-2026-00606,SUP-CHE-062,Alum_Casting,EA,11.73,15.52
SKU-2026-00607,SUP-CHE-070,Electronics,EA,5.93,30.42
SKU-2026-00608,SUP-NCR-012,Alum_Casting,EA,6.61,13.6
SKU-2026-00609,SUP-PUN-074,Steel_Forging,EA,4.41,7.48
SKU-2026-00610,SUP-NCR-067,Alum_Casting,KG,7.49,12.68
SKU-2026-00611,SUP-NCR-069,Alum_Casting,EA,7.07,10.42
SKU-2026-00612,SUP-PUN-007,Steel_Forging,EA,0.75,44.54
SKU-2026-00613,SUP-PUN-003,Alum_Casting,EA,1.63,30.52
SKU-2026-00614,SUP-CHE-056,Electronics,EA,6.34,24.03
SKU-2026-00615,SUP-PUN-029,Electronics,EA,0.17,34.33
SKU-2026-00616,SUP-PUN-075,Alum_Casting,KG,2.54,37.45
SKU-2026-00617,SUP-CHE-087,Alum_Casting,EA,2.48,42.43
SKU-2026-00618,SUP-NCR-046,Electronics,EA,5.71,47.39
SKU-2026-00619,SUP-NCR-035,Steel_Forging,EA,3.13,17.46
SKU-2026-00620,SUP-CHE-079,Electronics,EA,2.86,41.37
SKU-2026-00621,SUP-CHE-036,Electronics,EA,1.12,45.44
SKU-2026-00622,SUP-NCR-058,Electronics,EA,4.3,32.31
SKU-2026-00623,SUP-PUN-057,Steel_Forging,EA,5.01,49.48
SKU-2026-00624,SUP-NCR-073,Steel_Forging,KG,4.6,20.75
SKU-2026-00625,SUP-PUN-111,Alum_Casting,EA,3.05,7.11
SKU-2026-00626,SUP-CHE-004,Alum_Casting,KG,0.14,45.37
SKU-2026-00627,SUP-CHE-116,Electronics,EA,2.7,16.43
SKU-2026-00628,SUP-CHE-016,Steel_Forging,EA,3.98,16.34
SKU-2026-00629,SUP-NCR-002,Electronics,EA,3.24,8.39
SKU-2026-00630,SUP-CHE-097,Electronics,EA,4.55,46.78
SKU-2026-00631,SUP-PUN-085,Steel_Forging,EA,1.86,18.83
SKU-2026-00632,SUP-NCR-082,Electronics,KG,1.41,45.63
SKU-2026-00633,SUP-PUN-065,Steel_Forging,KG,8.55,40.45
SKU-2026-00634,SUP-CHE-036,Alum_Casting,EA,7.63,12.44
SKU-2026-00635,SUP-PUN-065,Electronics,KG,4.16,9.32
SKU-2026-00636,SUP-PUN-003,Alum_Casting,EA,1.41,32.14
SKU-2026-00637,SUP-CHE-115,Steel_Forging,KG,2.2,18.91
SKU-2026-00638,SUP-PUN-003,Alum_Casting,EA,4.46,7.58
SKU-2026-00639,SUP-PUN-108,Alum_Casting,EA,5.05,43.28
SKU-2026-00640,SUP-NCR-073,Steel_Forging,KG,3.66,14.62
SKU-2026-00641,SUP-PUN-063,Electronics,EA,0.96,5.84
SKU-2026-00642,SUP-NCR-069,Alum_Casting,EA,6.16,8.64
SKU-2026-00643,SUP-PUN-065,Steel_Forging,EA,1.23,11.4
SKU-2026-00644,SUP-CHE-079,Alum_Casting,EA,7.12,13.86
SKU-2026-00645,SUP-CHE-042,Electronics,EA,8.52,46.07
SKU-2026-00646,SUP-PUN-020,Electronics,EA,1.72,28.08
SKU-2026-00647,SUP-NCR-104,Alum_Casting,EA,1.54,35.42
SKU-2026-00648,SUP-CHE-026,Steel_Forging,KG,7.36,33.47
SKU-2026-00649,SUP-CHE-089,Alum_Casting,EA,0.83,46.45
SKU-2026-00650,SUP-NCR-067,Alum_Casting,EA,7.88,24.66
SKU-2026-00651,SUP-PUN-007,Steel_Forging,EA,5.2,24.25
SKU-2026-00652,SUP-CHE-087,Electronics,EA,3.75,39.06
SKU-2026-00653,SUP-PUN-096,Electronics,KG,6.45,29.14
SKU-2026-00654,SUP-CHE-000,Steel_Forging,EA,6.36,45.93
SKU-2026-00655,SUP-NCR-034,Alum_Casting,EA,5.79,9.77
SKU-2026-00656,SUP-PUN-109,Alum_Casting,EA,13.32,37.91
SKU-2026-00657,SUP-PUN-064,Alum_Casting,EA,0.24,38.47
SKU-2026-00658,SUP-PUN-040,Alum_Casting,EA,1.94,27.11
SKU-2026-00659,SUP-PUN-023,Alum_Casting,EA,9.38,7.15
SKU-2026-00660,SUP-CHE-070,Steel_Forging,EA,6.84,29.86
SKU-2026-00661,SUP-CHE-119,Electronics,EA,3.02,46.61
SKU-2026-00662,SUP-NCR-027,Electronics,EA,5.3,9.05
SKU-2026-00663,SUP-PUN-072,Steel_Forging,EA,4.06,6.68
SKU-2026-00664,SUP-CHE-088,Alum_Casting,EA,1.88,42.14
SKU-2026-00665,SUP-CHE-019,Steel_Forging,EA,6.67,18.91
SKU-2026-00666,SUP-NCR-069,Steel_Forging,EA,1.42,38.75
SKU-2026-00667,SUP-NCR-114,Alum_Casting,EA,8.17,29.72
SKU-2026-00668,SUP-CHE-000,Steel_Forging,EA,8.69,11.08
SKU-2026-00669,SUP-PUN-068,Steel_Forging,EA,5.74,5.87
SKU-2026-00670,SUP-PUN-085,Electronics,KG,0.86,26.96
SKU-2026-00671,SUP-NCR-107,Electronics,EA,1.83,29.05
SKU-2026-00672,SUP-PUN-065,Steel_Forging,KG,4.26,24.27
SKU-2026-00673,SUP-CHE-004,Electronics,KG,5.65,26.58
SKU-2026-00674,SUP-PUN-105,Alum_Casting,EA,3.57,5.05
SKU-2026-00675,SUP-PUN-063,Electronics,KG,4.55,24.87
SKU-2026-00676,SUP-CHE-066,Alum_Casting,EA,5.26,8.43
SKU-2026-00677,SUP-PUN-085,Steel_Forging,KG,6.53,34.27
SKU-2026-00678,SUP-CHE-090,Steel_Forging,EA,7.72,28.91
SKU-2026-00679,SUP-PUN-112,Steel_Forging,KG,4.43,14.09
SKU-2026-00680,SUP-CHE-032,Alum_Casting,EA,4.05,16.54
SKU-2026-00681,SUP-CHE-043,Steel_Forging,EA,5.44,15.24
SKU-2026-00682,SUP-PUN-101,Electronics,EA,2.84,20.35
SKU-2026-00683,SUP-CHE-116,Electronics,EA,6.92,32.42
SKU-2026-00684,SUP-PUN-101,Alum_Casting,EA,2.14,5.23
SKU-2026-00685,SUP-CHE-089,Electronics,EA,0.47,49.4
SKU-2026-00686,SUP-PUN-055,Electronics,KG,14.09,33.03
SKU-2026-00687,SUP-CHE-036,Electronics,EA,6.37,13.87
SKU-2026-00688,SUP-CHE-005,Alum_Casting,KG,1.85,28.98
SKU-2026-00689,SUP-PUN-096,Steel_Forging,EA,5.09,42.54
SKU-2026-00690,SUP-NCR-100,Steel_Forging,EA,3.14,44.63
SKU-2026-00691,SUP-PUN-063,Electronics,EA,2.87,49.87
SKU-2026-00692,SUP-PUN-010,Alum_Casting,EA,8.91,42.52
SKU-2026-00693,SUP-PUN-103,Electronics,EA,8.51,12.32
SKU-2026-00694,SUP-PUN-085,Alum_Casting,EA,1.1,22.81
SKU-2026-00695,SUP-CHE-113,Alum_Casting,EA,2.38,7.17
SKU-2026-00696,SUP-CHE-081,Alum_Casting,KG,6.24,41.08
SKU-2026-00697,SUP-PUN-047,Steel_Forging,EA,14.16,14.97
SKU-2026-00698,SUP-CHE-097,Electronics,EA,5.25,34.3
SKU-2026-00699,SUP-CHE-042,Steel_Forging,KG,9.3,22.96
SKU-2026-00700,SUP-PUN-011,Steel_Forging,EA,4.36,23.94
SKU-2026-00701,SUP-CHE-080,Electronics,EA,1.25,23.21
SKU-2026-00702,SUP-CHE-115,Alum_Casting,KG,1.75,28.72
SKU-2026-00703,SUP-CHE-043,Electronics,EA,3.28,5.15
SKU-2026-00704,SUP-NCR-093,Steel_Forging,EA,2.58,22.11
SKU-2026-00705,SUP-CHE-070,Alum_Casting,EA,11.33,31.29
SKU-2026-00706,SUP-NCR-058,Alum_Casting,EA,9.04,7.89
SKU-2026-00707,SUP-PUN-076,Electronics,EA,2.46,13.16
SKU-2026-00708,SUP-PUN-040,Alum_Casting,EA,6.21,18.66
SKU-2026-00709,SUP-PUN-029,Electronics,EA,0.72,42.52
SKU-2026-00710,SUP-CHE-004,Steel_Forging,EA,2.58,23.84
SKU-2026-00711,SUP-NCR-093,Alum_Casting,EA,6.2,13.74
SKU-2026-00712,SUP-NCR-078,Alum_Casting,EA,2.33,10.67
SKU-2026-00713,SUP-NCR-104,Electronics,EA,1.78,47.28
SKU-2026-00714,SUP-CHE-014,Steel_Forging,EA,6.24,12.08
SKU-2026-00715,SUP-PUN-096,Steel_Forging,KG,10.51,48.96
SKU-2026-00716,SUP-PUN-110,Electronics,EA,2.22,42.21
SKU-2026-00717,SUP-PUN-050,Steel_Forging,EA,8.78,48.1
SKU-2026-00718,SUP-NCR-118,Alum_Casting,KG,7.6,21.26
SKU-2026-00719,SUP-CHE-028,Electronics,KG,4.7,25.22
SKU-2026-00720,SUP-CHE-056,Steel_Forging,KG,1.73,14.47
SKU-2026-00721,SUP-CHE-119,Alum_Casting,EA,3.16,9.92
SKU-2026-00722,SUP-PUN-076,Steel_Forging,EA,4.96,29.17
SKU-2026-00723,SUP-NCR-100,Steel_Forging,KG,4.39,27.13
SKU-2026-00724,SUP-PUN-003,Electronics,EA,6.1,27.98
SKU-2026-00725,SUP-PUN-064,Electronics,EA,6.86,5.5
SKU-2026-00726,SUP-PUN-015,Electronics,EA,15.56,15.83
SKU-2026-00727,SUP-NCR-053,Electronics,EA,2.51,19.66
SKU-2026-00728,SUP-PUN-065,Steel_Forging,EA,3.31,19.66
SKU-2026-00729,SUP-CHE-030,Alum_Casting,EA,5.09,12.48
SKU-2026-00730,SUP-PUN-020,Alum_Casting,EA,3.39,30.44
